content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes,webrtc-1_pts_ms,webrtc-1_arrival_us,webrtc-1_bytes
18c15cd1cde86e5a,112203,97300913,132325,112155,97310843,132325,112140,97312335,132325
18c507f977865767,19184,4280236,136694,19151,4290853,136694,19132,4291187,136694
18c8ab8e5db84dac,110165,95244926,137764,110132,95255383,137764,110117,95255742,137764
18cb753fafc35244,15422,520566,137455,15377,530910,137455,15359,531291,137455
18d3cef6971fa445,81566,66644195,138516,81535,66654498,138516,81519,66654908,138516
18e208162b309c99,88911,74021632,139853,88873,74035572,139853,88859,74033445,139853
1901b7ae6ef5b478,48740,33820558,137017,48715,33831436,137017,48701,33831422,137017
1903fd5cd1e03202,103482,88562470,141358,103416,88572725,141358,103402,88573185,141358
190d792a2db561a1,113976,99061828,138960,113940,99074861,138960,113917,99071900,138960
1921cf0d01c04c38,54011,39100991,139668,53977,39117217,139668,53966,39114704,139668
193fadc5001ac565,79242,64341064,138206,79192,64351958,138206,79183,64351949,138206
1940c01b3b9909fe,60633,45719690,130680,60603,45730255,130680,60585,45730649,130680
19529496270aef55,14914,0,136355,14880,13953,136355,14866,10387,136355
19664cadda24975a,31317,16400230,136592,31280,16410960,136592,31269,16411373,136592
196f116b8eda1878,98185,83242331,130738,98179,83251999,130738,98165,83252355,130738
197f3a634f46e133,93297,78382803,132926,93253,78392824,132926,93238,78393166,132926
19895dc7d774f913,54044,39124658,140267,54009,39135735,140267,53998,39138164,140267
198acbe7ccf6e2cc,56721,41804128,137750,56687,41814916,137750,56674,41815404,137750
19affffcc23545d7,76344,61441042,137914,76307,61457334,137914,76292,61451963,137914
19bf4a6fdcc1c5f6,61265,46340786,137313,61251,46351422,137313,61229,46351705,137313
19c9d5ed037daa83,57165,42221697,130519,57158,42233625,130519,57158,42231317,130519
19cb2386d4cc36f0,52089,37180898,139169,52050,37192809,139169,52039,37192245,139169
19cc675611324b5b,16662,1760528,139178,16613,1774344,139178,16598,1772822,139178
19e1e0e0ab5adc85,54494,39557026,115576,54491,39566231,115576,54477,39566458,115576
19f841979cff2f2a,86993,72101540,139789,86961,72112019,139789,86941,72112286,139789
1a009b2c3205a6d4,103328,88441733,138424,103292,88452084,138424,103278,88451987,138424
1a01d9984947ceb8,83683,68763889,130343,83699,68788283,130343,83671,68774038,130343
1a06aead0ae98778,52659,37724776,139653,52636,37735857,139653,52621,37736200,139653
1a0b31cb698fb7df,38944,24040478,136654,38908,24050245,136654,38893,24053801,136654
1a162e1f32e9e8a7,65919,50964197,136524,65867,50977658,136524,65849,50974857,136524
1a532a284a8a9a5a,91054,76141491,138421,91020,76151954,138421,91005,76152298,138421
1a6177e00ca06b76,115608,100700916,132312,115573,100711279,132312,115558,100711195,132312
1a7209fd55655fe7,35189,20281041,138187,35144,20294295,138187,35140,20294628,138187
1a7373ab335b089b,117919,103005240,138355,117877,103015161,138355,117862,103018115,138355
1a94dbf43cf81d46,119069,104145401,139034,119048,104156027,139034,119032,104156437,139034
1aa99bb6005d012b,30472,15562907,151954,30440,15574614,151954,30423,15574953,151954
1aaa11a5a6af0bff,46596,31659585,129597,46606,31671604,129597,46588,31669255,129597
1ab3337b85666dcc,105084,90160459,131985,105043,90173173,131985,105027,90170060,131985
1add76dd37d7f012,106221,91300291,130587,106186,91313502,130587,106171,91310467,130587
1ae7d695a0375fa3,102881,87940970,133022,102911,87951757,133022,102883,87952114,133022
1ae89b7a75769de8,102000,87101745,140035,101954,87114484,140035,101941,87112897,140035
1aea7b05c71f2d6d,42914,27921090,140274,42882,27931893,140274,42857,27932175,140274
1af0682c36c9b44e,87240,72325015,139355,87206,72335517,139355,87193,72335855,139355
1b083b192505c8f8,115865,100960696,131707,115826,100970270,131707,115811,100974491,131707
1b0bb3f5e93c651a,91905,76982714,132570,91874,76992684,132570,91855,76993084,132570
1b42f58014f674a9,77288,62341188,129581,77289,62350990,129581,77275,62351226,129581
1b59ebbf718d6582,75636,60721130,138531,75613,60734294,138531,75595,60735825,138531
1b677a0c29341531,112993,98060876,132374,113025,98075904,132374,112978,98070803,132374
1b6f5456131ccbd5,15602,683687,138583,15569,693646,138583,15559,694067,138583
1b9a965e394fbd04,17101,2182776,132003,17066,2195339,132003,17051,2193133,132003
1bab73778d991d68,103546,88625424,139394,103512,88638061,139394,103497,88635201,139394
1bb5b4130d39f180,104293,89381799,139941,104265,89396376,139941,104250,89391924,139941
1bbd7c8928671564,99323,84420480,131596,99277,84433415,131596,99259,84430487,131596
1bbe1084cc4179a6,50376,35451168,131027,50375,35460837,131027,50354,35461140,131027
1bc70cd39397c215,18149,3199081,131071,18164,3209347,131071,18150,3209564,131071
1bcff0d1dd4f4e97,19788,4853428,116437,19826,4867202,116437,19812,4862326,116437
1bf501025e2e28a8,67346,52422746,114344,67348,52432641,114344,67335,52432762,114344
1bf78b49f253abb6,87433,72521578,139888,87391,72531944,139888,87382,72532311,139888
1c0f83cb39500ab8,25481,10615849,398500,,,,,,
1c73fc1aa10b4331,27435,12576570,397484,27447,12610530,397524,27432,12611364,397524
1c78e923745ea4f0,65048,50121278,137834,65029,50131694,137834,65014,50131920,137834
1c7b62abe1339a6f,106068,91180668,132648,106031,91190901,132648,106016,91190809,132648
1c949e12a199c198,61527,46623959,137689,61482,46634014,137689,61473,46634397,137689
1ca2f825a261a2ce,27883,12940956,130209,27874,12950526,130209,27860,12950899,130209
1cae206bc6f67bbd,88657,73723794,130338,88589,73734010,130338,88575,73734397,130338
1cb06ae180e52c6e,116976,102022403,131136,116973,102034578,131136,116958,102034284,131136
1cb712ccbe5d5cc2,29814,14861228,130017,29830,14870538,130017,29794,14872467,130017
1cb9ff950322dbe6,75009,60100300,133141,74978,60115003,133141,74959,60110132,133141
1cc74fe64c917ccf,104718,89762705,131746,104725,89774667,131746,104710,89772173,131746
1cce7798aec4c3b7,71311,56379919,130956,71305,56389651,130956,71310,56419918,130956
1ce26272767064e2,34080,19139244,129977,34078,19149364,129977,34061,19149709,129977
1cef0b6486d89757,50536,35603239,140240,50527,35613383,140240,50506,35613838,140240
1d0fc5f70984d2e6,88684,73760160,131493,88611,73770242,131493,88596,73770538,131493
1d188975ba98e628,20534,5640183,137041,20491,5650082,137041,20476,5650476,137041
1d1ca480176feb30,38415,23520745,137166,38372,23531355,137166,38357,23531580,137166
1d430f3ce8bd99fd,108401,93528790,348377,108394,93555550,348417,108389,93571487,348417
1d45400bb4b8a04a,42131,27199385,129525,42109,27209583,129525,42091,27209921,129525
1d5c42d4296b6f24,58084,43181192,139928,58046,43196529,139928,58031,43191646,139928
1d84cd44e59cca7a,23744,8800840,129867,23752,8810944,129867,23733,8811144,129867
1d9733a022f4036a,113471,98582235,141494,113434,98593567,141494,113419,98593859,141494
1db5266d9082cebf,71064,56161305,139053,71036,56172248,139053,71015,56172458,139053
1dc248d2c437ee5d,86526,71604443,137825,86493,71614727,137825,86478,71615176,137825
1dc336aa21224249,98603,83705094,137522,98571,83716040,137522,98549,83716356,137522
1dd349561acd2b62,72491,57584921,138220,72443,57595202,138220,72433,57595684,138220
1ddacdd68e99b9e2,107120,92221958,141309,107074,92234668,141309,107059,92233950,141309
1ddc15690c1090e7,51369,36461291,140860,51340,36472053,140860,51320,36472324,140860
1dfd336a5a591a64,21929,6979341,132199,21936,6989095,132199,21922,6989441,132199
1e080dbc450f8c92,48209,33300603,137302,48178,33311998,137302,48158,33311706,137302
1e135a326eea5307,24084,9161985,130235,24053,9172455,130235,24036,9172702,130235
1e591622611f566f,17955,3032481,117029,17978,3045255,117029,17965,3045058,117029
1e8a50dd8e93d141,26524,11613174,147798,26495,11628828,147798,26475,11624047,147798
1e8ccb3c147a5af1,51993,37081227,140849,51957,37091705,140849,51945,37096742,140849
1e8d6448747f54f3,49284,34366540,135325,49250,34377476,135325,49240,34377822,135325
1e917f2d183247ad,18679,3783551,137647,18643,3796819,137647,18628,3793967,137647
1e92f7032e447722,91654,76760423,132973,91616,76770818,132973,91601,76771082,132973
1e94277a1295fffc,100699,85776850,115942,100743,85786111,115942,100729,85786289,115942
1e9e3c6d6bb67a6d,114921,99980614,131966,114927,99990436,131966,114912,99995371,131966
1eb7349a33b0b133,64172,49280798,136370,64132,49291735,136370,64117,49291770,136370
1eb7a046bd11c5c1,56226,41319767,131280,56184,41330147,131280,56169,41330427,131280
1ec2c80c8142133e,42833,27819717,131397,42839,27835107,131397,42813,27829429,131397
1efd9163c22f1df8,21835,6879031,130482,21852,6889074,130482,21838,6889432,130482
1f175178bc7ac3d6,111232,96260339,130918,111201,96270016,130918,111186,96275690,130918
1f1a5b905ae67093,63988,49080543,135765,63950,49091783,135765,63933,49091750,135765
1f2eec8e6b039994,54615,39681977,131232,54594,39693175,131232,54580,39693542,131232
1f57af42bd402c72,78960,64041068,137133,78925,64054417,137133,78915,64053296,137133
1f8d6e418ff33182,30251,15360386,136705,30212,15370466,136705,30204,15370918,136705
1f9e6cf706be4d5b,38975,24071729,137471,38938,24082073,137471,38922,24082347,137471
1f9f079894da09da,44626,29679475,131436,44635,29689482,131436,44631,29689791,131436
1fa4376c5572b11f,29904,14962325,139070,29901,14972832,139070,29868,14973049,139070
2003690f5879ce51,110229,95321958,139191,110194,95333024,139191,110180,95333272,139191
203cdf5318716782,97364,82465258,137918,97326,82475393,137918,97311,82475738,137918
204730511dbea442,100049,85102753,132935,100074,85112671,132935,100054,85113023,132935
2052f6a82d564f2c,84092,69161229,137693,84073,69174249,137693,84049,69171640,137693
2082bc191cf43fd4,93958,79066195,105214,93956,79085150,105214,93941,79086790,105214
2089671f9aa763ed,18362,3421108,130879,18344,3433593,130879,18330,3430516,130879
209b55c6897142fc,72242,57325964,131238,72206,57336259,131238,72191,57336451,131238
20af901d9950aacf,118884,103960404,130771,118887,103970337,130771,118872,103975227,130771
20b17db184dd8c15,46123,31203842,137363,46087,31213890,137363,46071,31214186,137363
20b61054b1320ce8,84385,69484406,137425,84343,69494916,137425,84329,69495223,137425
20bb0f30abc62ebb,118790,103860447,130217,118800,103870344,130217,118784,103870695,130217
20dc13061035ae06,119586,104681645,137412,119554,104696796,137412,119539,104692157,137412
20f11ed9a9a523e5,64641,49765991,337717,64630,49793780,337757,64615,49793572,337757
20f51c77cd957b34,58301,43400849,137851,58252,43411301,137851,58237,43411673,137851
20f6fd3850581c4c,42940,27942781,128689,42895,27952186,128689,42871,27952438,128689
211af52a7f132e26,48016,33100512,136970,47987,33116347,136970,47967,33110942,136970
21606f43e454f645,20449,5543681,137953,20406,5553403,137953,20389,5556385,137953
21a40a414e1abe41,44955,30039791,131831,44906,30050058,131831,44897,30050296,131831
21a541f59856e443,105404,90485160,139084,105376,90495550,139084,105358,90496158,139084
21bcf46a65b342e8,35063,20160695,137020,35026,20170867,137020,35005,20171138,137020
21cec6da438fe59e,37968,23019325,130556,37976,23028799,130556,37977,23029266,130556
21d3cd54bec41bba,26459,11543864,137521,26431,11554804,137521,26411,11555211,137521
21e2421a497c4b42,99074,84161448,137889,99041,84172144,137889,99022,84172628,137889
21fe89ad4cfce9db,21867,6919182,131332,21881,6929279,131332,21867,6929680,131332
221be7fa10bb6ea6,93077,78161941,140868,93041,78172353,140868,93026,78172781,140868
222afce666707417,119248,104345483,138555,119206,104356139,138555,119191,104356457,138555
224a1d01de4d25f8,43449,28542916,150100,43428,28559234,150100,43405,28554228,150100
226bdbd82189e390,78582,63684394,136593,78547,63696951,136593,78528,63694725,136593
22722d6ca6e82184,20752,5840199,137245,20718,5850948,137245,20706,5850949,137245
228b435e4b4efb0e,97575,82661428,138166,97546,82671362,138166,97527,82671825,138166
22b42b3c822c724f,42189,27259128,128790,42152,27269134,128790,42135,27269384,128790
22b5be9058941677,15796,880329,138021,15762,890430,138021,15751,890850,138021
22bd59b879c82525,83089,68181318,136723,83049,68191765,136723,83022,68192203,136723
22be5a721db5fa3d,49692,34800983,138999,49652,34811440,138999,49641,34816809,138999
22c1ab6497b3f85a,50781,35864258,137409,50743,35876499,137409,50724,35873971,137409
22ca487ae0997074,96829,81921691,138271,96798,81933159,138271,96781,81932455,138271
22e3317a41c9f0e0,91500,76601616,140008,91454,76613610,140008,91439,76613560,140008
23158465dd7301f3,57707,42820909,138629,57672,42831660,138629,57657,42831926,138629
235c1ba64cccb6a5,27728,12779838,131208,27738,12789387,131208,27724,12791455,131208
23675a9c91440d64,73587,58659767,129638,73565,58669733,129638,73551,58670157,129638
23a7d3b708e9e2d8,109574,94661956,139714,109538,94672527,139714,109523,94672762,139714
23ac991a5e3222ba,100113,85180657,132476,100132,85191018,132476,100112,85191279,132476
23cb0b7311bf5ce3,70599,55701188,139264,70553,55712710,139264,70538,55712958,139264
23f0861fc424df9d,64111,49203911,136366,64065,49214883,136366,64049,49215058,136366
23f4e8c48c72b7bd,56411,41501788,131554,56363,41513845,131554,56355,41514015,131554
23f602aa4b4fb527,26043,11119147,130159,26019,11132547,130159,26002,11129099,130159
23f7ddae70915b94,44465,29531154,131288,44482,29544583,131288,44479,29551531,131288
240484a8448378c8,47895,33000549,136856,47862,33013454,136856,47841,33010482,136856
24243ce719e66a63,76439,61541462,138412,76397,61553034,138412,76382,61553258,138412
24283c4d7ca296f7,59030,44081572,130257,59031,44091110,130257,59018,44091492,130257
2471092eb322a430,90693,75780641,133298,90639,75790494,133298,90624,75790950,133298
2477585c28129301,65229,50340983,137065,65195,50355871,137065,65178,50351767,137065
248ffccc14923678,37212,22303829,137694,37171,22314201,137694,37156,22314593,137694
249bae2d6a810926,105943,91041698,138698,105897,91052128,138698,105881,91052412,138698
24a351904871c411,25736,10799118,130749,25758,10812026,130749,25739,10809018,130749
24a61e6f82a45a06,50629,35704300,139269,50612,35714455,139269,50592,35714883,139269
24c9b7d2f05c13e7,94936,80024938,158566,94904,80039863,158566,94889,80036717,158566
24e64a6f9c4214b6,63397,48484351,138022,63343,48494769,138022,63328,48495177,138022
24e8dd015014a4fa,26188,11280607,136547,26133,11290908,136547,26117,11291295,136547
24ed78a543b99bca,66973,52081194,138977,66933,52092199,138977,66918,52092244,138977
250234329e6aa680,24172,9260794,139347,24124,9271426,139347,24108,9271759,139347
25280df129ac0a0c,100416,85500426,132110,100375,85510339,132110,100357,85514852,132110
252d0a4f780dbd94,113689,98768538,158280,113660,98784291,158280,113639,98780045,158280
255abd3fe580e358,75725,60821470,140219,75684,60836819,140219,75666,60832415,140219
255eea325ee682b8,81435,66521182,137762,81406,66531309,137762,81390,66531694,137762
257628345f1b5dc4,40083,25139444,131227,40091,25152619,131227,40061,25149454,131227
257c91e4c886b7ee,53167,38248315,161359,53135,38264578,161359,53120,38260450,161359
2582e73b90871d77,82587,67700847,136094,82555,67716320,136094,82539,67711400,136094
258b9201b6bf6fc7,92796,77900562,132914,92751,77910227,132914,92741,77912779,132914
259866639e98b3d9,117950,103042076,140015,117905,103052827,140015,117891,103056648,140015
259f5eb6720d8960,29962,15040147,136630,29944,15050801,136630,29914,15051106,136630
25c1a0243e07ce7a,91561,76661902,140369,91518,76672196,140369,91498,76672551,140369
26091e02b31a5129,42588,27635846,91014,42659,27787971,91014,42629,27646829,91014
26192a0eb687d6a7,32674,17780695,138125,32632,17792041,138125,32617,17791767,138125
26402824c517c89a,67931,53020891,137798,67874,53031158,137798,67860,53031443,137798
26482bc2d8467b8f,53487,38580173,134308,53447,38590522,134308,53432,38590694,134308
26556c1fdd8125a9,48769,33844030,138932,48740,33854633,138932,48725,33855059,138932
268bba538147f695,96559,81644945,139037,96503,81658144,139037,96488,81655243,139037
2695206bcf99a8a9,73617,58700011,131443,73591,58710794,131443,73576,58711057,131443
26999ffc28bf4a05,109349,94441867,138598,109316,94453044,138598,109301,94453167,138598
26a2ab9531103e95,56567,41680849,138721,56535,41692092,138721,56518,41692270,138721
26a8fa7314745f14,15700,783203,135971,15667,792804,135971,15656,795477,135971
26b8c3471c50fe6e,52599,37659838,132091,52586,37669617,132091,52571,37670022,132091
26d8105dc9afcac2,43547,28626597,137276,43524,28639586,137276,43502,28636564,137276
26dcbc085f4a68dc,62526,47603293,140118,62488,47613554,140118,62477,47616636,140118
26dfe49c08bb8225,58021,43104690,139239,57985,43117380,139239,57970,43114916,139239
271ce0e006738ec2,46500,31561237,129229,46516,31571019,129229,46497,31572421,129229
272f27bf3ff6f2fa,90107,75184823,117385,90117,75194481,117385,90103,75194726,117385
273f1d8e2433c057,68048,53161351,138859,68015,53175694,138859,67998,53171675,138859
2780019b2f1f04b9,100649,85757282,104588,100693,85774676,104588,100679,85773877,104588
279b27698a68d127,85975,71061368,138075,85951,71077744,138075,85946,71072369,138075
27a5c9f2e25d7be2,93329,78420634,133458,93283,78430304,133458,93268,78430767,133458
27ac426d99ca17fc,95412,80505137,139275,95371,80516225,139275,95353,80516680,139275
27ad060c0374a730,84503,69584571,137058,84474,69594669,137058,84458,69595100,137058
27b7ec7775e6d714,108776,93842821,130992,108761,93852548,130992,108760,93852996,130992
27c148058b31bf6b,104196,89281905,140345,104137,89292627,140345,104122,89292994,140345
27c7b7914d15c663,21673,6754009,130586,21696,6764927,130586,21682,6766609,130586
27dd5b58680c7f3b,52776,37860954,139382,52731,37871616,139382,52716,37872014,139382
27ddee8952360d57,114679,99785549,93554,114693,99806883,93554,114678,99806021,93554
27dffc925cfc912b,51683,36780810,138680,51638,36791030,138680,51620,36791466,138680
27f439f14bd251fa,21771,6820543,131655,21791,6831602,131655,21777,6831739,131655
281a95f62d4b2a3a,76153,61241303,139505,76120,61252700,139505,76105,61252865,139505
2820b670f6215967,76937,62021228,138670,76903,62031424,138670,76888,62031689,138670
2843d70cf94627a1,94421,79500101,130496,94394,79510996,130496,94379,79510931,130496
28485edaec82b3e6,36547,21660521,136619,36512,21671191,136619,36497,21671609,136619
2856181ff707fa50,105973,91081688,139047,105934,91093242,139047,105919,91093400,139047
286f0992e3af9201,25223,10303900,137708,25191,10317057,137708,25176,10314169,137708
28700e9f4989a342,66188,51301250,137884,66153,51312275,137884,66138,51312294,137884
