content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
3a9ab60a93dd504e,48371,38517726,206063,48352,38537880,206063
3aab615e2879dad0,113027,103174173,204069,112979,103195338,204069
3ab787901455d30e,68908,59057630,212803,68894,59108604,212803
3ad45b67d4dbf0d1,46748,36920728,217327,46726,36942238,217327
3ae9f38628d7dfc4,13240,3394285,214285,13208,3409761,214285
3b1d46ea7e56308b,62879,53025120,213255,62852,53044196,213255
3b5a1ce03dcc90f0,,,,42242,32434188,217162
3b7850c41f3d6a20,64144,54294636,213136,64110,54310400,213136
3b79950556dc5899,81950,72109973,217184,81920,72126773,217184
3b9ed17b30f15ac7,33076,23219823,194075,33056,23234155,194075
3bbf0a59d3db8d40,30501,20647057,212291,30484,20665817,212291
3bcbf966bbe1a94f,74537,64703023,222808,74546,64734951,222808
3be68c41c09428dd,80246,70402539,232636,80211,70421007,232636
3bf10d07c79927a9,35006,25140143,210627,34992,25170884,210627
3c2289205dfa20fa,29430,19596896,211276,29403,19613398,211276
3c4c59e5b9c3dab4,94409,84560073,241265,94388,84578663,241265
3c82ab60f3244157,109028,99195960,214521,108998,99217095,214521
3ca6cf3664ac6117,71274,61434838,213765,71239,61454662,213765
3cb6f3ad20f7fb06,46810,36980488,214934,46787,37000230,214934
3cc09930e574bb15,12129,2290784,214868,12092,2306079,214868
3cedced76763c8d3,36544,26709774,212641,36512,26732062,212641
3cf7a2618d215c58,63008,53162361,212790,62971,53178114,212790
3d1d6cb9eebec9e7,83254,73399730,216133,,,
3d2ce731404183e7,76049,66195966,211932,,,
3d316300a954cf7d,114081,104226548,216054,114061,104245784,216054
3d9b2734ec2378ab,118708,108882493,206019,118682,108898462,206019
3dfda9747c10b372,72001,62162758,234500,71978,62192237,234500
3e23ee4871f21f3e,10772,919545,217429,10746,935595,217429
3e71912a40abf557,42268,32419007,217200,,,
3eb54059da0e587a,60394,50540421,210572,60349,50555127,210572
3eb80d64453fd5f7,94313,84455650,217231,94295,84473521,217231
3ed4a9c7eb5c9a2b,108046,98220504,215059,,,
3eefba769b9845e7,26758,16904166,241092,26743,16921639,241092
3f1dab02d92d755e,23623,13768850,206065,23605,13786637,206065
3f40aa2feddb46e0,113653,103835099,216863,113636,103851960,216863
3f501683fc6bbd2f,30258,20417998,212986,30221,20435011,212986
3fceb6c0223813e9,94724,84876721,206708,94693,84891879,206708
3fd84485083b2234,83748,73920560,216268,83764,73947780,216268
4049d1dce33b24a0,22579,12754607,216300,22554,12770781,216300
40749d934cd2ab9b,73802,63953152,210829,73766,63977117,210829
40890a59f0ff39f9,28479,18655242,211539,28455,18671651,211539
40e195e96d89a512,46151,36294853,215072,,,
40e9987320bfcd0b,57928,48074342,210108,57877,48090280,210108
